RC1_Adopted,RC2_Died,RC3_Residence_Order,RC4_Special_Guardianship_Order,RC5_Transfer_to_another_LA,RC6_Transfer_to_Adult_Social_Service,RC7_Other
1.4816174230664274,2.303884468399297,1.1067843029749065,2.659678313862437,-0.0903149726172523,0.4292149983708581,0.5611083985182944
-0.21950904248824263,-0.4964325712588045,-0.2214193104161579,0.08513875813168081,-0.1554003047089314,-0.13469498896667995,-0.7600209882982542
0.3808885335898762,-0.4964325712588045,-0.2214193104161579,0.8207214883404684,-0.5025220758645532,0.18109460394234136,-0.6354908267784488
-0.9700060125858911,-0.4964325712588045,0.28456301849472376,1.372408535997059,-0.3181136349381291,-0.3602589839016952,-0.25758494058220793
0.08068974555081677,-0.4964325712588045,-0.2214193104161579,0.6368258057882715,0.19172146644669044,0.045756206981332224,-0.22244524153949058
0.2808222709101897,-0.4964325712588045,-0.2214193104161579,-0.895638215480036,-0.33980874563535546,0.2036510034358429,0.05990532269848389
-0.4196415678476156,-0.4964325712588045,-0.2214193104161579,0.2077358798331454,-0.5025220758645532,0.045756206981332224,-0.6854261885759946
0.2808222709101897,2.7980580636330803,0.15806743626700337,-0.282652606972713,-0.6218451846992982,0.15853820444883984,-0.2483376513604402
-0.2695421738280859,-0.4964325712588045,-0.2214193104161579,0.943318610041933,-0.41574163307564777,-0.06702579048617538,-0.7070031967601192
0.9312529783281518,-0.4964325712588045,-0.2214193104161579,0.33033300153461,-0.5242171865617796,-0.3602589839016952,-0.7199494016705941
-0.3696084365077723,-0.4964325712588045,-0.2214193104161579,0.5142286840868069,-0.1554003047089314,0.045756206981332224,-0.30073895695045727
0.8812198469883086,1.1508127461871376,0.15806743626700337,1.4950056576985238,-0.30726607958951596,0.023199807487830702,-0.39012941942754525
0.08068974555081677,-0.4964325712588045,-0.2214193104161579,0.2690344406838777,-0.25302830284645,-0.021912991499172342,-0.5652114286930142
-0.9700060125858911,-0.4964325712588045,-0.2214193104161579,-0.4052497286741776,-0.4374367437728741,-0.2023641874471845,-0.342660001422471
0.18075600823050325,-0.4964325712588045,-0.2214193104161579,0.5142286840868069,-0.19879052610338413,0.023199807487830702,0.770097134930245
-0.9700060125858911,-0.4964325712588045,-0.2214193104161579,-0.5278468503756422,-0.17709541540615775,-0.3602589839016952,-0.3149181337571678
-0.9700060125858911,-0.4964325712588045,-0.2214193104161579,0.2077358798331454,-0.48082696516732687,-0.021912991499172342,-0.3704018690877741
-0.3195753051679291,-0.4964325712588045,-0.2214193104161579,-0.895638215480036,-0.23133319214922365,0.09086900596833526,-0.2828608644550397
-0.5697409618671453,-0.4964325712588045,-0.2214193104161579,-0.895638215480036,-0.5893025186534586,-0.2023641874471845,-0.5004804041406401
-0.4696746991874588,-0.4964325712588045,0.7905453474056056,0.1464373189824131,-0.5025220758645532,-0.3602589839016952,-0.772967193208729
-0.9700060125858911,-0.4964325712588045,-0.2214193104161579,-0.4052497286741776,-0.6543878507451377,-0.044469390992673864,-0.7945442013928536
0.8311867156484652,2.9627825953776745,0.15806743626700337,-0.22135404612198067,0.5496907929509254,0.7675609907733809,1.086970912262819
0.23078913957034647,-0.4964325712588045,-0.2214193104161579,0.759422927489736,0.09409346830917178,0.15853820444883984,-0.04921269011837524
1.1814186350273679,0.8213636826979491,0.22131522738086357,1.985394144504382,0.46291035016202,0.338989400396852,1.6072850524742828
0.33085540225003296,1.6449863414209203,-0.2214193104161579,-0.895638215480036,-0.04692475122279957,0.0006434079943291805,1.3107553114295978
0.23078913957034647,-0.4964325712588045,-0.2214193104161579,0.02384019728094851,-0.04692475122279957,0.045756206981332224,0.49699385991403827
-0.9700060125858911,-0.4964325712588045,-0.2214193104161579,-0.09875692442051609,0.44121523946479363,0.0006434079943291805,-0.08743481890168182
-0.5197078305273021,0.4919146192087608,1.233279885202627,1.12721429259413,-0.5350647419103928,-0.044469390992673864,-0.07325564209497132
0.13072287689066,1.6449863414209203,-0.2214193104161579,-0.22135404612198067,-0.36150385633258186,-0.3602589839016952,-0.602200585580085
-0.6698072245468317,1.6449863414209203,-0.2214193104161579,-0.5278468503756422,-0.19879052610338413,0.13598180495533832,-0.049829176066493085
0.2808222709101897,-0.4964325712588045,0.22131522738086357,2.169289827056579,-0.06861986192002593,-0.3602589839016952,-0.3864305037388382
-0.9700060125858911,-0.4964325712588045,-0.2214193104161579,-0.4665482895249099,-0.5567598526076192,-0.3602589839016952,-0.520824440428529
-0.4196415678476156,1.3155372779317318,-0.2214193104161579,0.759422927489736,-0.40489407772703456,-0.22492058694068603,-0.49678148845193304
